movie_id	tconst	title	genres	year
2128	tt0386588	Hitch	Comedy,Romance	2005
2129	tt0387131	The Constant Gardener	Drama,Mystery,Romance	2005
2130	tt0387514	Prime	Comedy,Drama,Romance	2005
2131	tt0387575	Seed of Chucky	Comedy,Fantasy,Horror	2004
2132	tt0387808	Idiocracy	Adventure,Comedy,Sci-Fi	2006
2133	tt0387877	The Black Dahlia	Crime,Drama,Mystery	2006
2134	tt0387898	Caché	Drama,Mystery,Thriller	2005
2135	tt0388125	In Her Shoes	Comedy,Drama,Romance	2005
2136	tt0388419	Christmas with the Kranks	Comedy,Family	2004
2137	tt0388473	Tokyo Godfathers	Adventure,Animation,Comedy	2003
2138	tt0388482	Transporter 2	Action,Thriller	2005
2139	tt0388795	Brokeback Mountain	Drama,Romance	2005
2140	tt0388980	The Greatest Game Ever Played	Biography,Drama,Sport	2005
2141	tt0389557	Black Book	Drama,Thriller,War	2006
2142	tt0389722	30 Days of Night	Action,Horror,Thriller	2007
2143	tt0389790	Bee Movie	Adventure,Animation,Comedy	2007
2144	tt0389860	Click	Comedy,Drama,Fantasy	2006
2145	tt0390022	Friday Night Lights	Action,Drama,Sport	2004
2146	tt0390221	Maria Full of Grace	Crime,Drama	2004
2147	tt0391304	A Lot Like Love	Comedy,Drama,Romance	2005
2148	tt0393109	Brick	Action,Crime,Drama	2005
2149	tt0393162	Coach Carter	Biography,Drama,Sport	2005
2150	tt0395169	Hotel Rwanda	Biography,Drama,History	2004
2151	tt0395251	The Producers	Comedy,Musical	2005
2152	tt0395699	The Pacifier	Action,Comedy,Drama	2005
2153	tt0395972	North Country	Drama	2005
2154	tt0396171	Perfume: The Story of a Murderer	Crime,Drama	2006
2155	tt0396269	Wedding Crashers	Comedy,Romance	2005
2156	tt0396555	Meet the Robinsons	Adventure,Animation,Comedy	2007
2157	tt0396652	Ice Princess	Comedy,Drama,Family	2005
2158	tt0396752	Nanny McPhee	Comedy,Family,Fantasy	2005
2159	tt0397078	Just My Luck	Comedy,Fantasy,Romance	2006
2160	tt0397101	The Skeleton Key	Drama,Horror,Mystery	2005
2161	tt0397313	Eight Below	Adventure,Drama,Family	2006
2162	tt0397535	Memoirs of a Geisha	Drama,Romance	2005
2163	tt0397892	Bolt	Adventure,Animation,Comedy	2008
2164	tt0398017	Derailed	Crime,Drama,Thriller	2005
2165	tt0398165	The Longest Yard	Comedy,Crime,Sport	2005
2166	tt0398286	Tangled	Adventure,Animation,Comedy	2010
2167	tt0398375	Rumor Has It...	Comedy,Drama,Romance	2005
2168	tt0398712	Assault on Precinct 13	Action,Crime,Drama	2005
2169	tt0398808	Bridge to Terabithia	Drama,Family,Fantasy	2007
2170	tt0398913	DOA: Dead or Alive	Action,Adventure,Mystery	2006
2171	tt0399146	A History of Violence	Drama,Thriller	2005
2172	tt0399201	The Island	Action,Sci-Fi,Thriller	2005
2173	tt0399295	Lord of War	Action,Crime,Drama	2005
2174	tt0399327	The Man	Action,Comedy,Crime	2005
2175	tt0400497	Herbie Fully Loaded	Adventure,Comedy,Family	2005
2176	tt0400717	Open Season	Adventure,Animation,Comedy	2006
2177	tt0401085	C.R.A.Z.Y.	Comedy,Drama	2005
2178	tt0401383	The Diving Bell and the Butterfly	Biography,Drama	2007
2179	tt0401445	A Good Year	Comedy,Drama,Romance	2006
2180	tt0401711	Paris, je t'aime	Comedy,Drama,Romance	2006
2181	tt0401729	John Carter	Action,Adventure,Sci-Fi	2012
2182	tt0401855	Underworld: Evolution	Action,Fantasy,Thriller	2006
2183	tt0401997	Breach	Biography,Crime,Drama	2007
2184	tt0402022	Æon Flux	Action,Adventure,Sci-Fi	2005
2185	tt0402399	The New World	Biography,Drama,History	2005
2186	tt0402894	Casanova	Adventure,Comedy,Drama	2005
2187	tt0402901	The Cave	Action,Adventure,Horror	2005
2188	tt0402910	Chaos	Action,Crime,Drama	2005
2189	tt0403358	Night Watch	Action,Fantasy,Horror	2004
2190	tt0403508	The Sisterhood of the Traveling Pants	Comedy,Drama,Romance	2005
2191	tt0403702	Youth in Revolt	Comedy,Drama,Romance	2009
2192	tt0404030	Everything Is Illuminated	Comedy,Drama	2005
2193	tt0404032	The Exorcism of Emily Rose	Drama,Horror,Thriller	2005
2194	tt0404203	Little Children	Comedy,Drama,Romance	2006
2195	tt0404390	Running Scared	Action,Crime,Drama	2006
2196	tt0405094	The Lives of Others	Drama,Mystery,Thriller	2006
2197	tt0405296	A Scanner Darkly	Animation,Crime,Drama	2006
2198	tt0405325	Sky High	Adventure,Comedy,Family	2005
2199	tt0405336	Southland Tales	Comedy,Drama,Mystery	2006
2200	tt0405422	The 40-Year-Old Virgin	Comedy,Romance	2005
2201	tt0405508	Rang De Basanti	Comedy,Drama	2006
2202	tt0406375	Zathura: A Space Adventure	Action,Adventure,Comedy	2005
2203	tt0406759	The Eye	Drama,Horror,Mystery	2008
2204	tt0406816	The Guardian	Action,Adventure,Drama	2006
2205	tt0407265	Transamerica	Adventure,Comedy,Drama	2005
2206	tt0407887	The Departed	Crime,Drama,Thriller	2006
2207	tt0408236	Sweeney Todd: The Demon Barber of Fleet Street	Drama,Horror,Musical	2007
2208	tt0408306	Munich	Action,Drama,History	2005
2209	tt0408345	Firewall	Action,Crime,Thriller	2006
2210	tt0408777	The Edukators	Drama,Romance	2004
2211	tt0408790	Flightplan	Drama,Mystery,Thriller	2005
2212	tt0408839	The Heartbreak Kid	Comedy,Romance	2007
2213	tt0408985	Last Holiday	Comedy,Romance	2006
2214	tt0409182	Poseidon	Action,Adventure,Thriller	2006
2215	tt0409459	Watchmen	Action,Drama,Mystery	2009
2216	tt0409847	Cowboys & Aliens	Action,Sci-Fi,Thriller	2011
2217	tt0409904	Day Watch	Action,Fantasy,Horror	2006
2218	tt0410097	Hustle & Flow	Crime,Drama,Music	2005
2219	tt0410297	The Lake House	Drama,Fantasy,Romance	2006
2220	tt0410764	Tideland	Drama,Fantasy,Horror	2005
2221	tt0411061	88 Minutes	Crime,Drama,Mystery	2007
2222	tt0411272	Mesrine Part 2: Public Enemy #1	Action,Biography,Crime	2008
2223	tt0411477	Hellboy II: The Golden Army	Action,Adventure,Fantasy	2008
2224	tt0411951	Tekken	Action,Crime,Drama	2010
2225	tt0412019	Broken Flowers	Comedy,Drama,Mystery	2005
2226	tt0412080	The World's Fastest Indian	Biography,Drama,Sport	2005
2227	tt0413099	Evan Almighty	Comedy,Family,Fantasy	2007
2228	tt0413267	Shrek the Third	Adventure,Animation,Comedy	2007
2229	tt0413300	Spider-Man 3	Action,Adventure,Sci-Fi	2007
2230	tt0413895	Charlotte's Web	Adventure,Comedy,Family	2006
2231	tt0414055	Elizabeth: The Golden Age	Biography,Drama,History	2007
2232	tt0414387	Pride & Prejudice	Drama,Romance	2005
2233	tt0414852	District B13	Action,Crime,Sci-Fi	2004
2234	tt0414853	Barnyard	Adventure,Animation,Comedy	2006
2235	tt0414993	The Fountain	Drama,Mystery,Romance	2006
2236	tt0415306	Talladega Nights: The Ballad of Ricky Bobby	Comedy,Sport	2006
2237	tt0416044	Mongol: The Rise of Genghis Khan	Action,Biography,Drama	2007
2238	tt0416236	The Spiderwick Chronicles	Action,Adventure,Drama	2008
2239	tt0416320	Match Point	Drama,Romance,Thriller	2005
2240	tt0416449	300	Action,Drama	2006
2241	tt0416496	Bandidas	Action,Comedy,Crime	2006
2242	tt0416508	Becoming Jane	Biography,Drama,Romance	2007
2243	tt0417001	Must Love Dogs	Comedy,Romance	2005
2244	tt0417148	Snakes on a Plane	Action,Adventure,Crime	2006
2245	tt0417217	Two for the Money	Crime,Drama,Sport	2005
2246	tt0417397	9th Company	Action,Drama,History	2005
2247	tt0417741	Harry Potter and the Half-Blood Prince	Action,Adventure,Family	2009
2248	tt0418279	Transformers	Action,Adventure,Sci-Fi	2007
2249	tt0418455	Adam's Apples	Comedy,Crime,Drama	2005
2250	tt0418689	Flags of Our Fathers	Action,Adventure,Drama	2006
2251	tt0418763	Jarhead	Action,Biography,Drama	2005
2252	tt0419677	Dead Man's Shoes	Crime,Drama,Thriller	2004
2253	tt0419706	Doom	Action,Horror,Sci-Fi	2005
2254	tt0419749	Find Me Guilty	Biography,Comedy,Crime	2006
2255	tt0419843	In the Land of Women	Comedy,Drama,Romance	2007
2256	tt0419887	The Kite Runner	Drama	2007
2257	tt0419946	The Marine	Action,Comedy,Drama	2006
2258	tt0419984	Mr. Woodcock	Comedy,Romance,Sport	2007
2259	tt0420223	Stranger Than Fiction	Comedy,Drama,Fantasy	2006
2260	tt0420238	The Tale of Despereaux	Adventure,Animation,Comedy	2008
2261	tt0420293	The Stanford Prison Experiment	Biography,Drama,History	2015
2262	tt0420332	Veer-Zaara	Drama,Family,Musical	2004
2263	tt0421054	Domino	Action,Biography,Crime	2005
2264	tt0421073	Street Kings	Action,Crime,Drama	2008
2265	tt0421082	Control	Biography,Drama,Music	2007
2266	tt0421206	Gridiron Gang	Biography,Crime,Drama	2006
2267	tt0421238	The Proposition	Crime,Drama,Western	2005
2268	tt0421715	The Curious Case of Benjamin Button	Drama,Fantasy,Romance	2008
2269	tt0421729	Big Momma's House 2	Comedy,Crime	2006
2270	tt0421994	Imagine Me & You	Comedy,Drama,Romance	2005
2271	tt0422401	Hatchet	Comedy,Horror,Thriller	2006
2272	tt0422720	Marie Antoinette	Biography,Drama,History	2006
2273	tt0423294	Surf's Up	Animation,Comedy,Family	2007
2274	tt0423866	3-Iron	Crime,Drama,Romance	2004
2275	tt0423977	Charlie Bartlett	Comedy,Drama,Romance	2007
2276	tt0424095	Flushed Away	Adventure,Animation,Comedy	2006
2277	tt0424136	Hard Candy	Drama,Thriller	2005
2278	tt0424205	Joyeux Noel	Drama,History,Music	2005
2279	tt0424345	Clerks II	Comedy	2006
2280	tt0424774	The Adventures of Sharkboy and Lavagirl 3-D	Action,Adventure,Comedy	2005
2281	tt0424823	Balls of Fury	Comedy,Crime,Sport	2007
2282	tt0424880	Candy	Drama,Romance	2006
2283	tt0424993	Employee of the Month	Comedy,Romance	2006
2284	tt0425061	Get Smart	Action,Adventure,Comedy	2008
2285	tt0425112	Hot Fuzz	Action,Comedy,Mystery	2007
2286	tt0425123	Just Like Heaven	Comedy,Drama,Fantasy	2005
2287	tt0425210	Lucky Number Slevin	Crime,Drama,Mystery	2006
2288	tt0425413	Run, Fat Boy, Run	Comedy,Romance,Sport	2007
2289	tt0425637	Red Cliff	Action,Adventure,Drama	2008
2290	tt0426459	Feast	Action,Comedy,Horror	2005
2291	tt0426592	Superhero Movie	Action,Comedy,Sci-Fi	2008
2292	tt0426883	Alpha Dog	Biography,Crime,Drama	2006
2293	tt0426931	August Rush	Drama,Music	2007
2294	tt0427152	Dinner for Schmucks	Comedy	2010
2295	tt0427229	Failure to Launch	Comedy,Romance	2006
2296	tt0427327	Hairspray	Comedy,Drama,Musical	2007
2297	tt0427470	The Lookout	Crime,Drama,Thriller	2007
2298	tt0427944	Thank You for Smoking	Comedy,Drama	2005
2299	tt0427954	The Protector	Action,Crime,Drama	2005
2300	tt0427969	Hollywoodland	Biography,Crime,Drama	2006
2301	tt0429493	The A-Team	Action,Adventure,Thriller	2010
2302	tt0429589	The Ant Bully	Adventure,Animation,Comedy	2006
2303	tt0429591	Aquamarine	Comedy,Family,Fantasy	2006
2304	tt0430105	Four Brothers	Action,Crime,Drama	2005
2305	tt0430304	Little Man	Comedy,Crime	2006
2306	tt0430308	Get Rich or Die Tryin'	Biography,Crime,Drama	2005
2307	tt0430357	Miami Vice	Action,Crime,Thriller	2006
2308	tt0430634	Stick It	Comedy,Drama,Sport	2006
2309	tt0430912	Basic Instinct 2	Drama,Mystery,Thriller	2006
2310	tt0430922	Role Models	Comedy	2008
2311	tt0431197	The Kingdom	Action,Drama,Thriller	2007
2312	tt0431308	P.S. I Love You	Comedy,Drama,Romance	2007
2313	tt0432021	Resident Evil: Extinction	Action,Horror,Sci-Fi	2007
2314	tt0432283	Fantastic Mr. Fox	Adventure,Animation,Comedy	2009
2315	tt0433035	Real Steel	Action,Drama,Sci-Fi	2011
2316	tt0433362	Daybreakers	Action,Fantasy,Horror	2009
2317	tt0433387	Harsh Times	Action,Crime,Drama	2005
2318	tt0433400	Just Friends	Comedy,Romance	2005
2319	tt0434139	The Last Kiss	Comedy,Drama,Romance	2006
2320	tt0434409	V for Vendetta	Action,Drama,Sci-Fi	2005
2321	tt0435651	The Giver	Drama,Romance,Sci-Fi	2014
2322	tt0435670	The Invisible	Crime,Drama,Fantasy	2007
2323	tt0435679	Keith	Drama,Romance	2008
2324	tt0435705	Next	Action,Sci-Fi,Thriller	2007
2325	tt0435761	Toy Story 3	Adventure,Animation,Comedy	2010
2326	tt0436331	Friends with Money	Comedy,Drama,Romance	2006
2327	tt0436339	G-Force	Action,Adventure,Comedy	2009
2328	tt0436697	The Queen	Biography,Drama,History	2006
2329	tt0437086	Alita: Battle Angel	Action,Adventure,Sci-Fi	2019
2330	tt0437179	See No Evil	Action,Horror,Thriller	2006
2331	tt0437863	The Benchwarmers	Comedy,Sport	2006
2332	tt0438097	Ice Age: The Meltdown	Adventure,Animation,Comedy	2006
2333	tt0438315	Peaceful Warrior	Drama,Romance,Sport	2006
2334	tt0438488	Terminator Salvation	Action,Adventure,Sci-Fi	2009
2335	tt0439662	Fanaa	Drama,Romance	2006
2336	tt0439815	Slither	Comedy,Horror,Sci-Fi	2006
2337	tt0440963	The Bourne Ultimatum	Action,Mystery,Thriller	2007
2338	tt0441048	Dhoom 2	Action,Thriller	2006
2339	tt0441773	Kung Fu Panda	Action,Adventure,Animation	2008
2340	tt0441909	Volver	Comedy,Drama	2006
2341	tt0442933	Beowulf	Action,Adventure,Animation	2007
2342	tt0443272	Lincoln	Biography,Drama,History	2012
2343	tt0443274	Vantage Point	Action,Crime,Drama	2008
2344	tt0443295	Yours, Mine & Ours	Comedy,Family,Fantasy	2005
2345	tt0443453	Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan	Comedy	2006
2346	tt0443473	The Condemned	Action,Crime,Thriller	2007
2347	tt0443489	Dreamgirls	Drama,Music,Musical	2006
2348	tt0443536	Hoodwinked!	Animation,Comedy,Crime	2005
2349	tt0443543	The Illusionist	Drama,Fantasy,History	2006
2350	tt0443559	Killshot	Action,Crime,Drama	2008
2351	tt0443632	The Sentinel	Action,Crime,Thriller	2006
2352	tt0443649	10,000 BC	Action,Adventure,Drama	2008
2353	tt0443680	The Assassination of Jesse James by the Coward Robert Ford	Biography,Crime,Drama	2007
2354	tt0443701	The X Files: I Want to Believe	Crime,Drama,Horror	2008
2355	tt0443706	Zodiac	Crime,Drama,Mystery	2007
2356	tt0444653	Keeping Mum	Comedy,Crime	2005
2357	tt0445922	Across the Universe	Drama,Fantasy,History	2007
2358	tt0445934	Blades of Glory	Comedy,Sport	2007
2359	tt0445946	The Contract	Action,Crime,Drama	2006
2360	tt0445990	Invincible	Biography,Drama,Sport	2006
2361	tt0446013	Pathfinder	Action,Adventure,Drama	2007
2362	tt0446029	Scott Pilgrim vs. the World	Action,Comedy,Fantasy	2010
2363	tt0446059	Fearless	Action,Biography,Drama	2006
2364	tt0446755	The Painted Veil	Drama,Romance	2006
2365	tt0448011	Knowing	Action,Drama,Mystery	2009
2366	tt0448115	Shazam!	Action,Adventure,Comedy	2019
2367	tt0448157	Hancock	Action,Fantasy	2008
2368	tt0448694	Puss in Boots	Adventure,Animation,Comedy	2011
2369	tt0449010	Eragon	Action,Adventure,Family	2006
2370	tt0449059	Little Miss Sunshine	Comedy,Drama	2006
2371	tt0449088	Pirates of the Caribbean: At World's End	Action,Adventure,Fantasy	2007
2372	tt0449089	RV	Adventure,Comedy,Family	2006
2373	tt0449467	Babel	Drama	2006
2374	tt0449487	Passengers	Drama,Fantasy,Horror	2008
2375	tt0449994	Jodhaa Akbar	Action,Drama,History	2008
2376	tt0450188	La Vie En Rose	Biography,Drama,Music	2007
2377	tt0450232	16 Blocks	Action,Drama,Thriller	2006
2378	tt0450259	Blood Diamond	Adventure,Drama,Thriller	2006
2379	tt0450314	Punisher: War Zone	Action,Crime,Drama	2008
2380	tt0450340	Unknown	Crime,Drama,Mystery	2006
2381	tt0450405	Cirque du Freak: The Vampire's Assistant	Action,Adventure,Fantasy	2009
2382	tt0451079	Horton Hears a Who!	Adventure,Animation,Comedy	2008
2383	tt0451094	Lady Vengeance	Crime,Drama,Thriller	2005
2384	tt0451279	Wonder Woman	Action,Adventure,Fantasy	2017
2385	tt0452594	The Break-Up	Comedy,Drama,Romance	2006
2386	tt0452598	Cheaper by the Dozen 2	Adventure,Comedy,Family	2005
2387	tt0452608	Death Race	Action,Sci-Fi,Thriller	2008
2388	tt0452623	Gone Baby Gone	Crime,Drama,Mystery	2007
2389	tt0452625	Good Luck Chuck	Comedy,Romance	2007
2390	tt0452637	Lady in the Water	Drama,Fantasy,Mystery	2006
2391	tt0452681	The Santa Clause 3: The Escape Clause	Adventure,Comedy,Family	2006
2392	tt0452694	The Time Traveler's Wife	Drama,Fantasy,Romance	2009
2393	tt0453451	Mr. Bean's Holiday	Comedy,Family	2007
2394	tt0453467	Deja Vu	Action,Crime,Sci-Fi	2006
2395	tt0453556	TMNT	Action,Adventure,Animation	2007
2396	tt0453562	42	Biography,Drama,Sport	2013
2397	tt0454824	Flyboys	Action,Drama,History	2006
2398	tt0454848	Inside Man	Crime,Drama,Mystery	2006
2399	tt0454876	Life of Pi	Adventure,Drama,Fantasy	2012
2400	tt0454921	The Pursuit of Happyness	Biography,Drama	2006
2401	tt0454945	She's the Man	Comedy,Romance,Sport	2006
2402	tt0455499	Garfield: A Tail of Two Kitties	Adventure,Animation,Comedy	2006
2403	tt0455538	How to Lose Friends & Alienate People	Biography,Comedy,Drama	2008
2404	tt0455590	The Last King of Scotland	Biography,Drama,History	2006
2405	tt0455782	The Hunting Party	Adventure,Comedy,Drama	2007
2406	tt0455824	Australia	Adventure,Comedy,Drama	2008
2407	tt0455944	The Equalizer	Action,Crime,Thriller	2014
2408	tt0455957	Goya's Ghosts	Biography,Drama,History	2006
2409	tt0455967	John Tucker Must Die	Comedy,Romance	2006
2410	tt0456144	Carry On, Munna Bhai	Comedy,Drama,Romance	2006
2411	tt0456554	Grandma's Boy	Comedy	2006
2412	tt0456912	A Bittersweet Life	Action,Crime,Drama	2005
2413	tt0457297	The Butterfly Effect 2	Drama,Sci-Fi,Thriller	2006
2414	tt0457400	Land of the Lost	Action,Adventure,Comedy	2009
2415	tt0457419	Mr. Magorium's Wonder Emporium	Comedy,Family,Fantasy	2007
2416	tt0457430	Pan's Labyrinth	Drama,Fantasy,War	2006
2417	tt0457495	Alex Rider: Operation Stormbreaker	Action,Adventure,Family	2006
2418	tt0457510	Nacho Libre	Comedy,Family,Sport	2006
2419	tt0457513	Scoop	Comedy,Crime,Fantasy	2006
2420	tt0457572	Fido	Comedy,Drama,Horror	2006
2421	tt0457655	After the Wedding	Drama	2006
2422	tt0457939	The Holiday	Comedy,Romance	2006
2423	tt0458339	Captain America: The First Avenger	Action,Adventure,Sci-Fi	2011
2424	tt0458352	The Devil Wears Prada	Comedy,Drama	2006
2425	tt0458413	A Long Way Down	Comedy,Drama	2014
2426	tt0458481	Frank Miller's Sin City: A Dame to Kill For	Action,Crime,Thriller	2014
2427	tt0458525	X-Men Origins: Wolverine	Action,Adventure,Sci-Fi	2009
2428	tt0460740	Cashback	Comedy,Drama,Romance	2006
2429	tt0460745	Chaos Theory	Comedy,Drama,Romance	2008
2430	tt0460780	In the Name of the King: A Dungeon Siege Tale	Action,Adventure,Fantasy	2007
2431	tt0460791	The Fall	Adventure,Drama,Fantasy	2006
2432	tt0460829	Inland Empire	Drama,Fantasy,Mystery	2006
2433	tt0460989	The Wind that Shakes the Barley	Drama,War	2006
2434	tt0461770	Enchanted	Animation,Comedy,Family	2007
2435	tt0461936	Don	Action,Crime,Thriller	2006
2436	tt0462200	Black Snake Moan	Drama,Music	2006
2437	tt0462322	Grindhouse	Action,Horror,Thriller	2007
2438	tt0462335	High-Rise	Drama,Sci-Fi	2015
2439	tt0462396	The Last Legion	Action,Adventure,War	2007
2440	tt0462465	Outlander	Action,Adventure,Fantasy	2008
2441	tt0462504	Rescue Dawn	Action,Biography,Drama	2006
2442	tt0462519	School for Scoundrels	Comedy	2006
2443	tt0462538	The Simpsons Movie	Adventure,Animation,Comedy	2007
2444	tt0462590	Step Up	Crime,Drama,Music	2006
2445	tt0463034	You, Me and Dupree	Comedy,Romance	2006
2446	tt0463872	Asterix at the Olympic Games	Adventure,Comedy,Family	2008
2447	tt0463985	The Fast and the Furious: Tokyo Drift	Action,Crime,Thriller	2006
2448	tt0463998	Freedom Writers	Biography,Crime,Drama	2007
2449	tt0464141	The Orphanage	Drama,Fantasy,Horror	2007
2450	tt0464154	Piranha 3D	Comedy,Horror	2010
2451	tt0464196	Severance	Comedy,Horror,Thriller	2006
2452	tt0465142	American Dreamz	Comedy,Music	2006
2453	tt0465234	National Treasure: Book of Secrets	Action,Adventure,Mystery	2007
2454	tt0465494	Hitman	Action,Crime,Thriller	2007
2455	tt0465538	Michael Clayton	Crime,Drama,Mystery	2007
2456	tt0465551	Notes on a Scandal	Crime,Drama,Romance	2006
2457	tt0465580	Push	Action,Sci-Fi,Thriller	2009
2458	tt0465602	Shoot 'Em Up	Action,Thriller	2007
2459	tt0465624	My Super Ex-Girlfriend	Comedy,Romance,Sci-Fi	2006
2460	tt0466342	Date Movie	Comedy,Romance	2006
2461	tt0466909	The Omen	Action,Adventure,Fantasy	2006
2462	tt0467197	Max Payne	Action,Crime,Drama	2008
2463	tt0467200	The Other Boleyn Girl	Biography,Drama,History	2008
2464	tt0467406	Juno	Comedy,Drama	2007
2465	tt0468489	Half Nelson	Drama	2006
2466	tt0468492	The Host	Action,Drama,Horror	2006
2467	tt0468565	Tsotsi	Crime,Drama	2005
2468	tt0468569	The Dark Knight	Action,Crime,Drama	2008
2469	tt0469021	Alan Partridge	Action,Comedy,Crime	2013
2470	tt0469494	There Will Be Blood	Drama	2007
2471	tt0469623	Things We Lost in the Fire	Drama	2007
2472	tt0469641	World Trade Center	Drama,Fantasy,History	2006
2473	tt0470705	Bug	Drama,Horror,Thriller	2006
2474	tt0470752	Ex Machina	Drama,Mystery,Sci-Fi	2014
2475	tt0471041	The Tournament	Action,Thriller	2009
2476	tt0471042	Tower Heist	Action,Comedy,Crime	2011
2477	tt0472033	9	Action,Adventure,Animation	2009
2478	tt0472043	Apocalypto	Action,Adventure,Drama	2006
2479	tt0472062	Charlie Wilson's War	Biography,Comedy,Drama	2007
2480	tt0472160	Penelope	Comedy,Fantasy,Romance	2006
2481	tt0472181	The Smurfs	Adventure,Animation,Comedy	2011
2482	tt0472198	Notorious	Biography,Crime,Drama	2009
2483	tt0472399	The Mechanic	Action,Thriller	2011
2484	tt0473075	Prince of Persia: The Sands of Time	Action,Adventure,Fantasy	2010
2485	tt0473308	Waitress	Comedy,Drama,Romance	2007
2486	tt0473360	Goal II: Living the Dream	Adventure,Drama,Sport	2007
2487	tt0473367	Jaane Tu... Ya Jaane Na	Comedy,Drama,Romance	2008
2488	tt0473444	Curse of the Golden Flower	Action,Adventure,Drama	2006
2489	tt0473705	State of Play	Crime,Drama,Mystery	2009
2490	tt0473753	Angel-A	Comedy,Drama,Fantasy	2005
2491	tt0475276	United 93	Action,Drama,History	2006
2492	tt0475290	Hail, Caesar!	Comedy,Drama,Music	2016
2493	tt0475394	Smokin' Aces	Action,Comedy,Crime	2006
2494	tt0475944	The Covenant	Action,Adventure,Fantasy	2006
2495	tt0476735	My Father and My Son	Drama,Family	2005
2496	tt0476964	The Brave One	Action,Crime,Drama	2007
2497	tt0477051	Norbit	Comedy,Romance	2007
2498	tt0477071	Premonition	Drama,Fantasy,Thriller	2007
2499	tt0477080	Unstoppable	Action,Thriller	2010
2500	tt0477139	Wristcutters: A Love Story	Comedy,Drama,Fantasy	2006
2501	tt0477302	Extremely Loud & Incredibly Close	Adventure,Drama,Mystery	2011
2502	tt0477347	Night at the Museum	Adventure,Comedy,Family	2006
2503	tt0477348	No Country for Old Men	Crime,Drama,Thriller	2007
2504	tt0478087	21	Crime,Drama,History	2008
2505	tt0478134	In the Valley of Elah	Crime,Drama,Mystery	2007
2506	tt0478304	The Tree of Life	Drama,Fantasy	2011
2507	tt0478311	Knocked Up	Comedy,Romance	2007
2508	tt0478970	Ant-Man	Action,Adventure,Comedy	2015
2509	tt0479528	Rogue	Action,Adventure,Drama	2007
2510	tt0479537	Seraphim Falls	Action,Drama,Thriller	2006
2511	tt0479884	Crank	Action,Crime,Thriller	2006
2512	tt0479952	Madagascar: Escape 2 Africa	Adventure,Animation,Comedy	2008
2513	tt0479997	Season of the Witch	Action,Adventure,Fantasy	2011
2514	tt0480025	This Is England	Crime,Drama	2006
2515	tt0480242	Dan in Real Life	Comedy,Drama,Romance	2007
2516	tt0480249	I Am Legend	Action,Adventure,Drama	2007
2517	tt0480255	The Losers	Action,Adventure,Crime	2010
2518	tt0480687	Hall Pass	Comedy,Romance	2011
2519	tt0481141	No Reservations	Comedy,Drama,Romance	2007
2520	tt0481499	The Croods	Action,Adventure,Animation	2013
2521	tt0481536	Harold & Kumar Escape from Guantanamo Bay	Adventure,Comedy	2008
2522	tt0482088	Priceless	Comedy,Romance	2006
2523	tt0482527	It's a Boy Girl Thing	Comedy,Fantasy,Romance	2006
2524	tt0482546	Miss Potter	Biography,Drama	2006
2525	tt0482571	The Prestige	Drama,Mystery,Sci-Fi	2006
2526	tt0482572	Pride and Glory	Crime,Drama,Thriller	2008
2527	tt0483607	Doomsday	Action,Sci-Fi,Thriller	2008
2528	tt0483726	Man of the Year	Comedy,Drama,Romance	2006
2529	tt0485851	The Air I Breathe	Crime,Drama,Thriller	2007
2530	tt0485947	Mr. Nobody	Drama,Fantasy,Romance	2009
2531	tt0485985	Red Tails	Action,Drama,History	2012
2532	tt0486576	Fantastic 4: Rise of the Silver Surfer	Action,Adventure,Fantasy	2007
2533	tt0486583	Fred Claus	Comedy,Family,Fantasy	2007
2534	tt0486640	Postal	Action,Comedy,Crime	2007
2535	tt0486674	What Just Happened	Comedy,Drama	2008
2536	tt0486822	Disturbia	Crime,Drama,Mystery	2007
2537	tt0486946	Wild Hogs	Action,Adventure,Comedy	2007
2538	tt0488085	Big Nothing	Comedy,Crime,Thriller	2006
2539	tt0488120	Fracture	Crime,Drama,Thriller	2007
2540	tt0489049	Fanboys	Adventure,Comedy,Drama	2009
2541	tt0489099	Jumper	Action,Adventure,Sci-Fi	2008
2542	tt0489237	The Nanny Diaries	Comedy,Drama,Romance	2007
2543	tt0489664	Shattered	Crime,Drama,Mystery	2007
2544	tt0490084	Because I Said So	Comedy,Romance	2007
2545	tt0490181	Mutant Chronicles	Action,Adventure,Mystery	2008
2546	tt0490204	Reign Over Me	Drama	2007
2547	tt0490215	Silence	Drama,History	2016
2548	tt0491152	Something Borrowed	Comedy,Drama,Romance	2011
2549	tt0491175	Suburbicon	Comedy,Crime,Drama	2017
2550	tt0492044	The Haunting in Connecticut	Drama,Horror,Mystery	2009
2551	tt0492956	The Game Plan	Comedy,Family,Sport	2007
2552	tt0493464	Wanted	Action,Crime,Fantasy	2008
2553	tt0496806	Ocean's Thirteen	Action,Crime,Thriller	2007
2554	tt0497465	Vicky Cristina Barcelona	Comedy,Drama,Romance	2008
2555	tt0498380	Letters from Iwo Jima	Action,Adventure,Drama	2006
2556	tt0498381	Rings	Drama,Horror,Mystery	2017
2557	tt0498399	We Own the Night	Crime,Drama,Thriller	2007
2558	tt0499448	The Chronicles of Narnia: Prince Caspian	Action,Adventure,Family	2008
2559	tt0499549	Avatar	Action,Adventure,Fantasy	2009
2560	tt0499556	War	Action,Thriller	2007
